reporting_month,source_month,settlement_month,settlement_type,record_type,match_group_id,internal_transaction_ids,internal_payment_refs,bank_line_ids,bank_references,cardinality,internal_amount,bank_amount,variance,reconciliation_status,match_method,comments
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0151,TXNJUN00363,PRJUN70665302,BLJUN00309,UTR7391102387,1:1,60286.23,60286.23,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0152,TXNJUN00464,PRJUN70673557,BLJUN00410,UTR4349011298,1:1,20088.98,20088.98,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0153,TXNJUN00497,PRJUN71389561,BLJUN00443,UTR7808041613,1:1,56087.71,56087.71,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0154,TXNJUN00479,PRJUN72314252,BLJUN00425,UTR6638034087,1:1,9706.89,9706.89,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0155,TXNJUN00391,PRJUN72423883,BLJUN00337,UTR2961709893,1:1,73541.73,73541.73,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0156,TXNJUN00433,PRJUN73209094,BLJUN00379,UTR6933261892,1:1,85039.64,85039.64,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0157,TXNJUN00426,PRJUN74355957,BLJUN00372,UTR5438474114,1:1,61929.37,61929.37,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0158,TXNJUN00455,PRJUN74657836,BLJUN00401,UTR8092994480,1:1,32112.88,32112.88,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0159,TXNJUN00353,PRJUN75043108,BLJUN00299,UTR8235717104,1:1,18738.42,18738.42,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0160,TXNJUN00407,PRJUN76588957,BLJUN00353,UTR4901136913,1:1,36513.61,36513.61,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0161,TXNJUN00468,PRJUN77556678,BLJUN00414,UTR7546035453,1:1,29254.4,29254.4,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0162,TXNJUN00397,PRJUN77837366,BLJUN00343,UTR1561387824,1:1,60626.19,60626.19,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0163,TXNJUN00498,PRJUN78227286,BLJUN00444,UTR5739728188,1:1,87530.13,87530.13,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0164,TXNJUN00478,PRJUN78679929,BLJUN00424,UTR6566372886,1:1,68807.65,68807.65,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0165,TXNJUN00361,PRJUN79043610,BLJUN00307,UTR4719780110,1:1,77488.39,77488.39,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0166,TXNJUN00376,PRJUN79491111,BLJUN00322,UTR7420493866,1:1,48527.26,48527.26,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0167,TXNJUN00462,PRJUN81113720,BLJUN00408,UTR2965254350,1:1,39391.91,39391.91,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0168,TXNJUN00360,PRJUN81441519,BLJUN00306,UTR7754847890,1:1,56802.27,56802.27,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0169,TXNJUN00436,PRJUN81875527,BLJUN00382,UTR2283560032,1:1,82388.21,82388.21,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0170,TXNJUN00394,PRJUN82684966,BLJUN00340,UTR8418332121,1:1,60505.49,60505.49,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0171,TXNJUN00339,PRJUN82966824,BLJUN00285,UTR4302632494,1:1,75170.81,75170.81,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0172,TXNJUN00357,PRJUN83330295,BLJUN00303,UTR7226553010,1:1,94031.25,94031.25,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0173,TXNJUN00356,PRJUN83782999,BLJUN00302,UTR8382963909,1:1,10976.74,10976.74,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0174,TXNJUN00409,PRJUN83912181,BLJUN00355,UTR3258354191,1:1,6027.77,6027.77,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0175,TXNJUN00389,PRJUN84204255,BLJUN00335,UTR8388580360,1:1,70428.09,70428.09,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0176,TXNJUN00501,PRJUN84300459,BLJUN00447,UTR8030335064,1:1,20843.21,20843.21,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0177,TXNJUN00491,PRJUN84776858,BLJUN00437,UTR3415200001,1:1,266.08,266.08,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0178,TXNJUN00345,PRJUN85141654,BLJUN00291,UTR7150970643,1:1,91064.33,91064.33,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0179,TXNJUN00415,PRJUN85579195,BLJUN00361,UTR3106408413,1:1,79527.03,79527.03,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0180,TXNJUN00373,PRJUN85603667,BLJUN00319,UTR8243746556,1:1,58077.75,58077.75,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0181,TXNJUN00435,PRJUN85731895,BLJUN00381,UTR7539441086,1:1,14569.63,14569.63,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0182,TXNJUN00366,PRJUN85986307,BLJUN00312,UTR1069927882,1:1,74941.77,74941.77,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0183,TXNJUN00458,PRJUN86778235,BLJUN00404,UTR7473868020,1:1,32765.08,32765.08,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0184,TXNJUN00351,PRJUN87149161,BLJUN00297,UTR6011649263,1:1,40332.92,40332.92,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0185,TXNJUN00386,PRJUN87396877,BLJUN00332,UTR3434757387,1:1,7552.39,7552.39,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0186,TXNJUN00364,PRJUN88108751,BLJUN00310,UTR2708176663,1:1,82579.01,82579.01,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0187,TXNJUN00405,PRJUN88158177,BLJUN00351,UTR1553155490,1:1,24773.26,24773.26,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0188,TXNJUN00454,PRJUN88448538,BLJUN00400,UTR3939532043,1:1,946.18,946.18,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0189,TXNJUN00370,PRJUN89682313,BLJUN00316,UTR4509456565,1:1,49467.34,49467.34,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0190,TXNJUN00472,PRJUN89715138,BLJUN00418,UTR7203282627,1:1,62971.65,62971.65,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0191,TXNJUN00429,PRJUN91512791,BLJUN00375,UTR7614788357,1:1,15135.58,15135.58,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0192,TXNJUN00359,PRJUN91907952,BLJUN00305,UTR7743417981,1:1,40818.83,40818.83,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0193,TXNJUN00422,PRJUN92058189,BLJUN00368,UTR4201225242,1:1,60856.53,60856.53,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0194,TXNJUN00443,PRJUN92979370,BLJUN00389,UTR3965734008,1:1,64757.02,64757.02,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0195,TXNJUN00513,PRJUN92984217,BLJUN00459,UTR9761206076,1:1,45242.72,45242.72,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0196,TXNJUN00474,PRJUN93590502,BLJUN00420,UTR5751366455,1:1,66643.82,66643.82,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0197,TXNJUN00332,PRJUN93890601,BLJUN00278,UTR2308496151,1:1,56513.16,56513.16,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0198,TXNJUN00517,PRJUN94586329,BLJUN00470|BLJUN00468|BLJUN00469,UTR3159668272|UTR9785427977|UTR4643211329,1:3,65312.34,65312.34,0.0,MATCHED,Reference aggregate match,All related bank lines aggregated by normalized/truncated reference.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0199,TXNJUN00410,PRJUN94658420,BLJUN00356,UTR8651205525,1:1,75561.68,75561.68,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0200,TXNJUN00487,PRJUN96355513,BLJUN00433,UTR8522334580,1:1,48152.53,48152.53,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0201,TXNJUN00515,PRJUN97446634,BLJUN00463|BLJUN00462|BLJUN00464,UTR4589154183|UTR8238760130|UTR9899689747,1:3,81111.58,81111.58,0.0,MATCHED,Reference aggregate match,All related bank lines aggregated by normalized/truncated reference.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0202,TXNJUN00368,PRJUN97857309,BLJUN00314,UTR7981917208,1:1,23974.38,23974.38,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0203,TXNJUN00492,PRJUN97858385,BLJUN00438,UTR8921283088,1:1,43475.7,43475.7,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0204,TXNJUN00442,PRJUN97884113,BLJUN00388,UTR2730759996,1:1,54449.2,54449.2,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0205,TXNJUN00591,PRJUN98070348,BLJUN00497,UTR8044997538,1:1,20755.81,20368.57,-387.24,PARTIAL_MATCH,Reference aggregate match,"Related bank lines found, but the net amount does not fully reconcile."
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0206,TXNJUN00499,PRJUN98251083,BLJUN00445,UTR4274374218,1:1,57683.73,57683.73,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0207,TXNJUN00340,PRJUN98261798,BLJUN00286,UTR2848792488,1:1,33887.09,33887.09,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0208,TXNJUN00430,PRJUN98663948,BLJUN00376,UTR3108606793,1:1,28428.71,28428.71,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0209,TXNJUN00506,PRJUN99186817,BLJUN00452,UTR9645619869,1:1,88034.44,88034.44,0.0,MATCHED,Reference + exact amount,Related bank line selected; any redundant related credits remain unconsumed for duplicate-credit exception handling.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0210,TXNJUN00575|TXNJUN00579|TXNJUN00577|TXNJUN00578|TXNJUN00576,PRJUN98502178|PRJUN74709513|PRJUN97138408|PRJUN15830187|PRJUN82381739,BLJUN00486,UTR3474420092,5:1,55880.5,55880.5,0.0,MATCHED,Merchant/date net-settlement subset match,Internal transactions matched as one settlement group based on merchant/date and exact net total.
JUNE,JUN,JUN,Same-month settlement,MATCH_GROUP,JUN-0211,TXNJUN00571|TXNJUN00574|TXNJUN00573|TXNJUN00572|TXNJUN00570,PRJUN90643207|PRJUN61735818|PRJUN55992559|PRJUN34412077|PRJUN32893086,BLJUN00485|BLJUN00484,UTR1413599241|UTR1466305100,5:2,81175.76,81175.76,0.0,MATCHED,Merchant/date net-settlement subset match,Internal transactions matched as one settlement group based on merchant/date and exact net total.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0001,TXNMAY00315,PRMAY30456313,,,1:0,31504.74,0.0,-31504.74,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 3 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0001,TXNMAY00315,PRMAY30456313,BLJUN00269,UTR9344950649,1:1,31504.74,31504.74,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0002,TXNMAY00303,PRMAY84797762,,,1:0,37052.7,0.0,-37052.7,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 3 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0002,TXNMAY00303,PRMAY84797762,BLJUN00257,UTR6719736115,1:1,37052.7,37052.7,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,,May opening backlog,OPEN_ITEM,BL-0003,TXNMAY00326,PRMAY24363501,,,1:0,49935.52,0.0,-49935.52,OPEN,No May settlement found,At May month-end: Genuine Exception; ageing 28 days. Still open at June month-end.
JUNE,MAY,,May backlog still open,BACKLOG_OPEN,BL-0003,TXNMAY00326,PRMAY24363501,,,1:0,49935.52,0.0,-49935.52,OPEN,No June PREV CYCLE settlement found,Carried forward from May; remains open at June month-end and requires investigation.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0004,TXNMAY00311,PRMAY45106207,,,1:0,48839.37,0.0,-48839.37,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 2 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0004,TXNMAY00311,PRMAY45106207,BLJUN00265,UTR4427620889,1:1,48839.37,48839.37,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0005,TXNMAY00310,PRMAY53166435,,,1:0,36317.7,0.0,-36317.7,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 2 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0005,TXNMAY00310,PRMAY53166435,BLJUN00264,UTR2632399901,1:1,36317.7,36317.7,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0006,TXNMAY00316,PRMAY42981324,,,1:0,52423.38,0.0,-52423.38,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 1 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0006,TXNMAY00316,PRMAY42981324,BLJUN00270,UTR2158638062,1:1,52423.38,52423.38,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0007,TXNMAY00304,PRMAY54327148,,,1:0,87630.92,0.0,-87630.92,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 4 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0007,TXNMAY00304,PRMAY54327148,BLJUN00258,UTR9926778957,1:1,87630.92,87630.92,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0008,TXNMAY00308,PRMAY12058055,,,1:0,89045.89,0.0,-89045.89,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 3 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0008,TXNMAY00308,PRMAY12058055,BLJUN00262,UTR7230065637,1:1,89045.89,89045.89,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0009,TXNMAY00301,PRMAY34679818,,,1:0,23081.74,0.0,-23081.74,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 1 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0009,TXNMAY00301,PRMAY34679818,BLJUN00255,UTR3521300895,1:1,23081.74,23081.74,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0010,TXNMAY00314,PRMAY12176998,,,1:0,52676.27,0.0,-52676.27,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 2 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0010,TXNMAY00314,PRMAY12176998,BLJUN00268,UTR1457632732,1:1,52676.27,52676.27,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,,May opening backlog,OPEN_ITEM,BL-0011,TXNMAY00322,PRMAY18113477,,,1:0,60674.78,0.0,-60674.78,OPEN,No May settlement found,At May month-end: Genuine Exception; ageing 20 days. Still open at June month-end.
JUNE,MAY,,May backlog still open,BACKLOG_OPEN,BL-0011,TXNMAY00322,PRMAY18113477,,,1:0,60674.78,0.0,-60674.78,OPEN,No June PREV CYCLE settlement found,Carried forward from May; remains open at June month-end and requires investigation.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0012,TXNMAY00305,PRMAY81891784,,,1:0,5133.1,0.0,-5133.1,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 3 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0012,TXNMAY00305,PRMAY81891784,BLJUN00259,UTR1230624431,1:1,5133.1,5133.1,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0013,TXNMAY00306,PRMAY90922827,,,1:0,83025.54,0.0,-83025.54,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 4 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0013,TXNMAY00306,PRMAY90922827,BLJUN00260,UTR5621463184,1:1,83025.54,83025.54,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,,May opening backlog,OPEN_ITEM,BL-0014,TXNMAY00321,PRMAY30270856,,,1:0,20973.69,0.0,-20973.69,OPEN,No May settlement found,At May month-end: Genuine Exception; ageing 29 days. Still open at June month-end.
JUNE,MAY,,May backlog still open,BACKLOG_OPEN,BL-0014,TXNMAY00321,PRMAY30270856,,,1:0,20973.69,0.0,-20973.69,OPEN,No June PREV CYCLE settlement found,Carried forward from May; remains open at June month-end and requires investigation.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0015,TXNMAY00312,PRMAY23234972,,,1:0,72414.34,0.0,-72414.34,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 1 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0015,TXNMAY00312,PRMAY23234972,BLJUN00266,UTR5647317872,1:1,72414.34,72414.34,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,,May opening backlog,OPEN_ITEM,BL-0016,TXNMAY00325,PRMAY77406294,,,1:0,66372.15,0.0,-66372.15,OPEN,No May settlement found,At May month-end: Genuine Exception; ageing 16 days. Still open at June month-end.
JUNE,MAY,,May backlog still open,BACKLOG_OPEN,BL-0016,TXNMAY00325,PRMAY77406294,,,1:0,66372.15,0.0,-66372.15,OPEN,No June PREV CYCLE settlement found,Carried forward from May; remains open at June month-end and requires investigation.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0017,TXNMAY00313,PRMAY59755172,,,1:0,39469.88,0.0,-39469.88,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 2 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0017,TXNMAY00313,PRMAY59755172,BLJUN00267,UTR6968380957,1:1,39469.88,39469.88,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0018,TXNMAY00318,PRMAY28784915,,,1:0,17688.53,0.0,-17688.53,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 1 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0018,TXNMAY00318,PRMAY28784915,BLJUN00272,UTR2752536389,1:1,17688.53,17688.53,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0019,TXNMAY00299,PRMAY16292676,,,1:0,89465.31,0.0,-89465.31,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 2 days. Cleared by June PREV CYCLE credit.
JUNE,MAY,JUNE,May backlog cleared in June,BACKLOG_CLEARED,BL-0019,TXNMAY00299,PRMAY16292676,BLJUN00253,UTR3826557688,1:1,89465.31,89465.31,0.0,MATCHED,PREV CYCLE reference + exact amount,May opening backlog settled in June and removed from open backlog.
MAY,MAY,JUNE,Backlog identified in May,OPEN_ITEM,BL-0020,TXNMAY00317,PRMAY75581613,,,1:0,43913.55,0.0,-43913.55,OPEN,No May settlement found,At May month-end: Likely Settlement Lag; ageing 1 days. Cleared by June PREV CYCLE credit.
